04/21/2016 07:29:46 am  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:29:26 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:30:27 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:30:31 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:30:31 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:30:42 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:30:45 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:30:45 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:35:45 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:35:49 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:35:49 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:36:50 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:36:53 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:36:53 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:38:36 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:38:40 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:38:40 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:38:48 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:38:51 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:38:51 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:40:38 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:40:42 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:40:42 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:40:50 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:40:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:40:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:41:36 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:41:40 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:41:40 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:42:35 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:42:40 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:42:40 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:45:03 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:45:08 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:45:08 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:45:25 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:45:29 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:45:30 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:47:51 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:47:56 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:47:56 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:48:53 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:48:57 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:48:57 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:49:29 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:49:33 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:49:33 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:51:14 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:51:24 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:51:24 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:59:39 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:59:43 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 04:59:43 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 05:00:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 05:00:51 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 05:00:51 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 05:02:10 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 05:02:24 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 05:02:24 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 07:44:41 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 07:45:10 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 08:54:54 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 08:55:03 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:08:34 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:08:43 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:08:43 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:09:08 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:09:11 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:09:11 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:25:00 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:25:04 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:25:04 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:30:43 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:30:47 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:30:47 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:32:47 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:32:52 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:32:52 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:33:15 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:33:20 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:33:20 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:33:35 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:33:39 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:33:39 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:34:24 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:34:30 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:34:30 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:34:52 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:35:02 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:35:02 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:35:57 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:36:02 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 10:36:02 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:32:21 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:32:29 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:32:29 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:34:02 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:35:22 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:35:28 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:36:57 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:37:05 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:37:05 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:50:18 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:50:25 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:50:25 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:50:37 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
08/29/2016 11:50:46 pm  127.0.0.1 Your browser: Google Chrome 49.0.2623.112 on windows reports: <br >Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36
